timestamp;datetime_local;Roundtripzeit;ocr_confidence;source_file
1770707575;10.02.2026 08:12;7;0;DELLU2721DE_1770707575.png
1770707576;10.02.2026 08:12;7;0;DELLU2721DE_1770707576.png
1770707577;10.02.2026 08:12;7;0;DELLU2721DE_1770707577.png
1770707578;10.02.2026 08:12;7;0;DELLU2721DE_1770707578.png
1770707579;10.02.2026 08:12;7;0;DELLU2721DE_1770707579.png
1770707580;10.02.2026 08:13;7;0;DELLU2721DE_1770707580.png
1770707581;10.02.2026 08:13;7;0;DELLU2721DE_1770707581.png
1770707582;10.02.2026 08:13;7;0;DELLU2721DE_1770707582.png
1770707583;10.02.2026 08:13;8;1;DELLU2721DE_1770707583.png
1770707584;10.02.2026 08:13;7;0;DELLU2721DE_1770707584.png
1770707585;10.02.2026 08:13;7;0;DELLU2721DE_1770707585.png
1770707586;10.02.2026 08:13;8;1;DELLU2721DE_1770707586.png
1770707587;10.02.2026 08:13;8;1;DELLU2721DE_1770707587.png
1770707588;10.02.2026 08:13;7;0;DELLU2721DE_1770707588.png
1770707589;10.02.2026 08:13;7;0;DELLU2721DE_1770707589.png
1770707590;10.02.2026 08:13;7;0;DELLU2721DE_1770707590.png
1770707591;10.02.2026 08:13;8;1;DELLU2721DE_1770707591.png
1770707593;10.02.2026 08:13;7;0;DELLU2721DE_1770707593.png
1770707594;10.02.2026 08:13;7;0;DELLU2721DE_1770707594.png
1770707595;10.02.2026 08:13;7;0;DELLU2721DE_1770707595.png
1770707596;10.02.2026 08:13;8;1;DELLU2721DE_1770707596.png
1770707597;10.02.2026 08:13;7;0;DELLU2721DE_1770707597.png
1770707598;10.02.2026 08:13;7;0;DELLU2721DE_1770707598.png
1770707599;10.02.2026 08:13;7;0;DELLU2721DE_1770707599.png
1770707600;10.02.2026 08:13;7;0;DELLU2721DE_1770707600.png
1770707601;10.02.2026 08:13;8;1;DELLU2721DE_1770707601.png
1770707602;10.02.2026 08:13;8;1;DELLU2721DE_1770707602.png
1770707603;10.02.2026 08:13;7;0;DELLU2721DE_1770707603.png
1770707604;10.02.2026 08:13;7;0;DELLU2721DE_1770707604.png
1770707605;10.02.2026 08:13;7;0;DELLU2721DE_1770707605.png
1770707606;10.02.2026 08:13;7;0;DELLU2721DE_1770707606.png
1770707608;10.02.2026 08:13;7;0;DELLU2721DE_1770707608.png
1770707609;10.02.2026 08:13;7;0;DELLU2721DE_1770707609.png
1770707610;10.02.2026 08:13;7;0;DELLU2721DE_1770707610.png
1770707611;10.02.2026 08:13;7;0;DELLU2721DE_1770707611.png
1770707612;10.02.2026 08:13;7;0;DELLU2721DE_1770707612.png
1770707613;10.02.2026 08:13;7;0;DELLU2721DE_1770707613.png
1770707614;10.02.2026 08:13;7;0;DELLU2721DE_1770707614.png
1770707615;10.02.2026 08:13;8;1;DELLU2721DE_1770707615.png
1770707616;10.02.2026 08:13;8;1;DELLU2721DE_1770707616.png
1770707617;10.02.2026 08:13;7;0;DELLU2721DE_1770707617.png
1770707618;10.02.2026 08:13;7;0;DELLU2721DE_1770707618.png
1770707619;10.02.2026 08:13;8;1;DELLU2721DE_1770707619.png
1770707620;10.02.2026 08:13;7;0;DELLU2721DE_1770707620.png
1770707621;10.02.2026 08:13;7;0;DELLU2721DE_1770707621.png
1770707622;10.02.2026 08:13;7;0;DELLU2721DE_1770707622.png
1770707623;10.02.2026 08:13;7;0;DELLU2721DE_1770707623.png
1770707624;10.02.2026 08:13;7;0;DELLU2721DE_1770707624.png
1770707625;10.02.2026 08:13;7;0;DELLU2721DE_1770707625.png
1770707626;10.02.2026 08:13;7;0;DELLU2721DE_1770707626.png
1770707627;10.02.2026 08:13;7;0;DELLU2721DE_1770707627.png
1770707629;10.02.2026 08:13;7;0;DELLU2721DE_1770707629.png
1770707630;10.02.2026 08:13;7;0;DELLU2721DE_1770707630.png
1770707631;10.02.2026 08:13;7;0;DELLU2721DE_1770707631.png
1770707632;10.02.2026 08:13;7;0;DELLU2721DE_1770707632.png
1770707633;10.02.2026 08:13;7;0;DELLU2721DE_1770707633.png
1770707634;10.02.2026 08:13;7;0;DELLU2721DE_1770707634.png
1770707635;10.02.2026 08:13;7;0;DELLU2721DE_1770707635.png
1770707636;10.02.2026 08:13;7;0;DELLU2721DE_1770707636.png
1770707637;10.02.2026 08:13;7;0;DELLU2721DE_1770707637.png
1770707638;10.02.2026 08:13;8;1;DELLU2721DE_1770707638.png
1770707639;10.02.2026 08:13;7;0;DELLU2721DE_1770707639.png
1770707640;10.02.2026 08:14;7;0;DELLU2721DE_1770707640.png
1770707641;10.02.2026 08:14;7;0;DELLU2721DE_1770707641.png
1770707642;10.02.2026 08:14;7;0;DELLU2721DE_1770707642.png
