timestamp;datetime_local;Roundtripzeit;ocr_confidence;source_file
1769674326;29.01.2026 09:12;17;0.998;DELLU2722DE_1769674326.png
1769674327;29.01.2026 09:12;15;0.998;DELLU2722DE_1769674327.png
1769674328;29.01.2026 09:12;14;1;DELLU2722DE_1769674328.png
1769674329;29.01.2026 09:12;36;1;DELLU2722DE_1769674329.png
1769674330;29.01.2026 09:12;19;1;DELLU2722DE_1769674330.png
1769674331;29.01.2026 09:12;16;0.994;DELLU2722DE_1769674331.png
1769674332;29.01.2026 09:12;17;0.998;DELLU2722DE_1769674332.png
1769674333;29.01.2026 09:12;16;0.995;DELLU2722DE_1769674333.png
1769674334;29.01.2026 09:12;16;0.994;DELLU2722DE_1769674334.png
1769674335;29.01.2026 09:12;42;1;DELLU2722DE_1769674335.png
1769674336;29.01.2026 09:12;52;1;DELLU2722DE_1769674336.png
1769674337;29.01.2026 09:12;22;1;DELLU2722DE_1769674337.png
1769674338;29.01.2026 09:12;20;1;DELLU2722DE_1769674338.png
1769674339;29.01.2026 09:12;24;1;DELLU2722DE_1769674339.png
1769674340;29.01.2026 09:12;21;1;DELLU2722DE_1769674340.png
1769674341;29.01.2026 09:12;21;1;DELLU2722DE_1769674341.png
1769674342;29.01.2026 09:12;19;1;DELLU2722DE_1769674342.png
1769674343;29.01.2026 09:12;165;0;DELLU2722DE_1769674343.png
1769674344;29.01.2026 09:12;188;0;DELLU2722DE_1769674344.png
1769674345;29.01.2026 09:12;67;1;DELLU2722DE_1769674345.png
1769674346;29.01.2026 09:12;30;1;DELLU2722DE_1769674346.png
1769674347;29.01.2026 09:12;21;0.654;DELLU2722DE_1769674347.png
1769674348;29.01.2026 09:12;23;1;DELLU2722DE_1769674348.png
1769674349;29.01.2026 09:12;26;1;DELLU2722DE_1769674349.png
1769674350;29.01.2026 09:12;21;1;DELLU2722DE_1769674350.png
1769674351;29.01.2026 09:12;27;1;DELLU2722DE_1769674351.png
1769674352;29.01.2026 09:12;20;1;DELLU2722DE_1769674352.png
1769674354;29.01.2026 09:12;18;1;DELLU2722DE_1769674354.png
1769674355;29.01.2026 09:12;18;1;DELLU2722DE_1769674355.png
1769674356;29.01.2026 09:12;19;1;DELLU2722DE_1769674356.png
1769674357;29.01.2026 09:12;19;1;DELLU2722DE_1769674357.png
1769674358;29.01.2026 09:12;22;1;DELLU2722DE_1769674358.png
1769674359;29.01.2026 09:12;30;1;DELLU2722DE_1769674359.png
1769674360;29.01.2026 09:12;31;1;DELLU2722DE_1769674360.png
1769674361;29.01.2026 09:12;33;1;DELLU2722DE_1769674361.png
1769674362;29.01.2026 09:12;22;1;DELLU2722DE_1769674362.png
1769674363;29.01.2026 09:12;19;1;DELLU2722DE_1769674363.png
1769674364;29.01.2026 09:12;20;1;DELLU2722DE_1769674364.png
1769674365;29.01.2026 09:12;20;1;DELLU2722DE_1769674365.png
1769674366;29.01.2026 09:12;34;1;DELLU2722DE_1769674366.png
1769674367;29.01.2026 09:12;34;1;DELLU2722DE_1769674367.png
1769674368;29.01.2026 09:12;26;0.979;DELLU2722DE_1769674368.png
1769674369;29.01.2026 09:12;54;0.82;DELLU2722DE_1769674369.png
1769674370;29.01.2026 09:12;81;0;DELLU2722DE_1769674370.png
1769674371;29.01.2026 09:12;28;1;DELLU2722DE_1769674371.png
1769674372;29.01.2026 09:12;20;1;DELLU2722DE_1769674372.png
1769674373;29.01.2026 09:12;20;1;DELLU2722DE_1769674373.png
1769674374;29.01.2026 09:12;19;1;DELLU2722DE_1769674374.png
1769674375;29.01.2026 09:12;23;1;DELLU2722DE_1769674375.png
1769674376;29.01.2026 09:12;20;1;DELLU2722DE_1769674376.png
1769674377;29.01.2026 09:12;107;0;DELLU2722DE_1769674377.png
1769674378;29.01.2026 09:12;70;0.999;DELLU2722DE_1769674378.png
1769674379;29.01.2026 09:12;86;0;DELLU2722DE_1769674379.png
1769674380;29.01.2026 09:13;86;0;DELLU2722DE_1769674380.png
1769674381;29.01.2026 09:13;30;1;DELLU2722DE_1769674381.png
1769674382;29.01.2026 09:13;22;1;DELLU2722DE_1769674382.png
1769674383;29.01.2026 09:13;22;1;DELLU2722DE_1769674383.png
1769674384;29.01.2026 09:13;23;1;DELLU2722DE_1769674384.png
1769674385;29.01.2026 09:13;25;1;DELLU2722DE_1769674385.png
1769674386;29.01.2026 09:13;27;1;DELLU2722DE_1769674386.png
1769674387;29.01.2026 09:13;42;1;DELLU2722DE_1769674387.png
1769674388;29.01.2026 09:13;38;1;DELLU2722DE_1769674388.png
1769674389;29.01.2026 09:13;55;0.868;DELLU2722DE_1769674389.png
1769674390;29.01.2026 09:13;62;1;DELLU2722DE_1769674390.png
1769674391;29.01.2026 09:13;34;1;DELLU2722DE_1769674391.png
1769674392;29.01.2026 09:13;41;1;DELLU2722DE_1769674392.png
1769674393;29.01.2026 09:13;25;1;DELLU2722DE_1769674393.png
1769674394;29.01.2026 09:13;30;1;DELLU2722DE_1769674394.png
1769674395;29.01.2026 09:13;28;1;DELLU2722DE_1769674395.png
1769674396;29.01.2026 09:13;21;1;DELLU2722DE_1769674396.png
1769674397;29.01.2026 09:13;16;0.994;DELLU2722DE_1769674397.png
1769674398;29.01.2026 09:13;17;0.998;DELLU2722DE_1769674398.png
1769674399;29.01.2026 09:13;18;1;DELLU2722DE_1769674399.png
1769674400;29.01.2026 09:13;18;1;DELLU2722DE_1769674400.png
1769674401;29.01.2026 09:13;16;0.994;DELLU2722DE_1769674401.png
1769674402;29.01.2026 09:13;16;0.994;DELLU2722DE_1769674402.png
1769674403;29.01.2026 09:13;19;1;DELLU2722DE_1769674403.png
1769674404;29.01.2026 09:13;20;1;DELLU2722DE_1769674404.png
1769674405;29.01.2026 09:13;24;1;DELLU2722DE_1769674405.png
1769674406;29.01.2026 09:13;20;1;DELLU2722DE_1769674406.png
1769674407;29.01.2026 09:13;19;1;DELLU2722DE_1769674407.png
1769674408;29.01.2026 09:13;26;1;DELLU2722DE_1769674408.png
1769674409;29.01.2026 09:13;26;1;DELLU2722DE_1769674409.png
1769674411;29.01.2026 09:13;89;0;DELLU2722DE_1769674411.png
1769674412;29.01.2026 09:13;68;1;DELLU2722DE_1769674412.png
1769674413;29.01.2026 09:13;41;1;DELLU2722DE_1769674413.png
1769674414;29.01.2026 09:13;24;1;DELLU2722DE_1769674414.png
1769674415;29.01.2026 09:13;23;1;DELLU2722DE_1769674415.png
1769674416;29.01.2026 09:13;27;1;DELLU2722DE_1769674416.png
1769674417;29.01.2026 09:13;46;1;DELLU2722DE_1769674417.png
1769674418;29.01.2026 09:13;44;1;DELLU2722DE_1769674418.png
1769674419;29.01.2026 09:13;62;1;DELLU2722DE_1769674419.png
1769674420;29.01.2026 09:13;23;1;DELLU2722DE_1769674420.png
1769674421;29.01.2026 09:13;42;1;DELLU2722DE_1769674421.png
1769674422;29.01.2026 09:13;46;1;DELLU2722DE_1769674422.png
1769674423;29.01.2026 09:13;32;1;DELLU2722DE_1769674423.png
1769674424;29.01.2026 09:13;37;1;DELLU2722DE_1769674424.png
1769674425;29.01.2026 09:13;19;1;DELLU2722DE_1769674425.png
1769674426;29.01.2026 09:13;23;1;DELLU2722DE_1769674426.png
1769674427;29.01.2026 09:13;17;0.998;DELLU2722DE_1769674427.png
1769674428;29.01.2026 09:13;21;1;DELLU2722DE_1769674428.png
1769674429;29.01.2026 09:13;23;1;DELLU2722DE_1769674429.png
1769674430;29.01.2026 09:13;19;1;DELLU2722DE_1769674430.png
1769674431;29.01.2026 09:13;20;1;DELLU2722DE_1769674431.png
1769674432;29.01.2026 09:13;16;0.993;DELLU2722DE_1769674432.png
