timestamp;datetime_local;Roundtripzeit;ocr_confidence;source_file
1771514690;19.02.2026 16:24;6;1;DELLU2414H_1771514690.png
1771514691;19.02.2026 16:24;6;1;DELLU2414H_1771514691.png
1771514692;19.02.2026 16:24;7;0;DELLU2414H_1771514692.png
1771514693;19.02.2026 16:24;6;1;DELLU2414H_1771514693.png
1771514694;19.02.2026 16:24;6;1;DELLU2414H_1771514694.png
1771514695;19.02.2026 16:24;6;1;DELLU2414H_1771514695.png
1771514696;19.02.2026 16:24;7;0;DELLU2414H_1771514696.png
1771514697;19.02.2026 16:24;18;1;DELLU2414H_1771514697.png
1771514698;19.02.2026 16:24;26;1;DELLU2414H_1771514698.png
1771514699;19.02.2026 16:24;24;1;DELLU2414H_1771514699.png
1771514700;19.02.2026 16:25;23;1;DELLU2414H_1771514700.png
1771514701;19.02.2026 16:25;19;1;DELLU2414H_1771514701.png
1771514702;19.02.2026 16:25;22;1;DELLU2414H_1771514702.png
1771514703;19.02.2026 16:25;28;1;DELLU2414H_1771514703.png
1771514704;19.02.2026 16:25;20;1;DELLU2414H_1771514704.png
1771514705;19.02.2026 16:25;24;1;DELLU2414H_1771514705.png
1771514706;19.02.2026 16:25;26;1;DELLU2414H_1771514706.png
1771514708;19.02.2026 16:25;25;1;DELLU2414H_1771514708.png
1771514709;19.02.2026 16:25;25;1;DELLU2414H_1771514709.png
1771514710;19.02.2026 16:25;27;1;DELLU2414H_1771514710.png
1771514711;19.02.2026 16:25;26;1;DELLU2414H_1771514711.png
1771514712;19.02.2026 16:25;27;1;DELLU2414H_1771514712.png
1771514713;19.02.2026 16:25;19;0.467;DELLU2414H_1771514713.png
1771514714;19.02.2026 16:25;29;1;DELLU2414H_1771514714.png
1771514715;19.02.2026 16:25;24;1;DELLU2414H_1771514715.png
1771514716;19.02.2026 16:25;25;1;DELLU2414H_1771514716.png
1771514717;19.02.2026 16:25;38;1;DELLU2414H_1771514717.png
1771514718;19.02.2026 16:25;35;0.478;DELLU2414H_1771514718.png
1771514719;19.02.2026 16:25;29;1;DELLU2414H_1771514719.png
1771514720;19.02.2026 16:25;36;1;DELLU2414H_1771514720.png
1771514721;19.02.2026 16:25;42;1;DELLU2414H_1771514721.png
