timestamp;datetime_local;Roundtripzeit;ocr_confidence;source_file
1773338647;12.03.2026 19:04;33;1;DELLU2721DE_1773338647.png
1773338648;12.03.2026 19:04;28;1;DELLU2721DE_1773338648.png
1773338649;12.03.2026 19:04;27;1;DELLU2721DE_1773338649.png
1773338650;12.03.2026 19:04;23;0.456;DELLU2721DE_1773338650.png
1773338651;12.03.2026 19:04;24;1;DELLU2721DE_1773338651.png
1773338652;12.03.2026 19:04;30;1;DELLU2721DE_1773338652.png
1773338653;12.03.2026 19:04;28;1;DELLU2721DE_1773338653.png
1773338654;12.03.2026 19:04;32;0.83;DELLU2721DE_1773338654.png
1773338656;12.03.2026 19:04;30;1;DELLU2721DE_1773338656.png
1773338657;12.03.2026 19:04;31;0.973;DELLU2721DE_1773338657.png
1773338658;12.03.2026 19:04;32;0.827;DELLU2721DE_1773338658.png
1773338659;12.03.2026 19:04;26;1;DELLU2721DE_1773338659.png
1773338660;12.03.2026 19:04;40;1;DELLU2721DE_1773338660.png
1773338661;12.03.2026 19:04;36;1;DELLU2721DE_1773338661.png
1773338662;12.03.2026 19:04;27;1;DELLU2721DE_1773338662.png
1773338663;12.03.2026 19:04;34;1;DELLU2721DE_1773338663.png
1773338664;12.03.2026 19:04;29;1;DELLU2721DE_1773338664.png
1773338665;12.03.2026 19:04;31;0.467;DELLU2721DE_1773338665.png
1773338666;12.03.2026 19:04;32;0.861;DELLU2721DE_1773338666.png
1773338667;12.03.2026 19:04;31;0.454;DELLU2721DE_1773338667.png
1773338668;12.03.2026 19:04;31;0.492;DELLU2721DE_1773338668.png
1773338669;12.03.2026 19:04;47;1;DELLU2721DE_1773338669.png
1773338670;12.03.2026 19:04;38;0.984;DELLU2721DE_1773338670.png
1773338671;12.03.2026 19:04;34;1;DELLU2721DE_1773338671.png
1773338672;12.03.2026 19:04;32;0.872;DELLU2721DE_1773338672.png
1773338673;12.03.2026 19:04;27;1;DELLU2721DE_1773338673.png
1773338674;12.03.2026 19:04;35;1;DELLU2721DE_1773338674.png
1773338675;12.03.2026 19:04;38;0.484;DELLU2721DE_1773338675.png
1773338676;12.03.2026 19:04;37;1;DELLU2721DE_1773338676.png
1773338677;12.03.2026 19:04;35;1;DELLU2721DE_1773338677.png
1773338678;12.03.2026 19:04;34;0.845;DELLU2721DE_1773338678.png
1773338679;12.03.2026 19:04;32;0.932;DELLU2721DE_1773338679.png
1773338680;12.03.2026 19:04;31;0.48;DELLU2721DE_1773338680.png
1773338681;12.03.2026 19:04;28;1;DELLU2721DE_1773338681.png
1773338682;12.03.2026 19:04;35;1;DELLU2721DE_1773338682.png
1773338683;12.03.2026 19:04;30;1;DELLU2721DE_1773338683.png
1773338684;12.03.2026 19:04;35;0.603;DELLU2721DE_1773338684.png
1773338685;12.03.2026 19:04;31;0.975;DELLU2721DE_1773338685.png
1773338686;12.03.2026 19:04;36;1;DELLU2721DE_1773338686.png
1773338687;12.03.2026 19:04;28;1;DELLU2721DE_1773338687.png
1773338688;12.03.2026 19:04;40;1;DELLU2721DE_1773338688.png
1773338689;12.03.2026 19:04;29;1;DELLU2721DE_1773338689.png
1773338690;12.03.2026 19:04;39;0.882;DELLU2721DE_1773338690.png
1773338691;12.03.2026 19:04;32;0.829;DELLU2721DE_1773338691.png
1773338692;12.03.2026 19:04;34;0.919;DELLU2721DE_1773338692.png
1773338693;12.03.2026 19:04;32;0.838;DELLU2721DE_1773338693.png
1773338694;12.03.2026 19:04;34;0.976;DELLU2721DE_1773338694.png
1773338695;12.03.2026 19:04;35;1;DELLU2721DE_1773338695.png
1773338696;12.03.2026 19:04;40;1;DELLU2721DE_1773338696.png
1773338697;12.03.2026 19:04;31;0.945;DELLU2721DE_1773338697.png
1773338698;12.03.2026 19:04;37;1;DELLU2721DE_1773338698.png
1773338699;12.03.2026 19:04;30;1;DELLU2721DE_1773338699.png
1773338700;12.03.2026 19:05;35;1;DELLU2721DE_1773338700.png
1773338701;12.03.2026 19:05;29;1;DELLU2721DE_1773338701.png
1773338702;12.03.2026 19:05;35;0.611;DELLU2721DE_1773338702.png
1773338703;12.03.2026 19:05;30;1;DELLU2721DE_1773338703.png
1773338704;12.03.2026 19:05;37;1;DELLU2721DE_1773338704.png
1773338705;12.03.2026 19:05;36;1;DELLU2721DE_1773338705.png
1773338706;12.03.2026 19:05;27;1;DELLU2721DE_1773338706.png
1773338707;12.03.2026 19:05;38;0.643;DELLU2721DE_1773338707.png
1773338708;12.03.2026 19:05;31;0.553;DELLU2721DE_1773338708.png
1773338709;12.03.2026 19:05;34;0.879;DELLU2721DE_1773338709.png
1773338710;12.03.2026 19:05;35;1;DELLU2721DE_1773338710.png
1773338711;12.03.2026 19:05;32;0.855;DELLU2721DE_1773338711.png
1773338712;12.03.2026 19:05;27;1;DELLU2721DE_1773338712.png
