timestamp;datetime_local;Roundtripzeit;ocr_confidence;source_file
1773336485;12.03.2026 18:28;11;0;DELLU2721DE_1773336485.png
1773336486;12.03.2026 18:28;17;0.999;DELLU2721DE_1773336486.png
1773336487;12.03.2026 18:28;11;0;DELLU2721DE_1773336487.png
1773336488;12.03.2026 18:28;10;0.993;DELLU2721DE_1773336488.png
1773336489;12.03.2026 18:28;10;0.993;DELLU2721DE_1773336489.png
1773336490;12.03.2026 18:28;10;0.993;DELLU2721DE_1773336490.png
1773336491;12.03.2026 18:28;11;0;DELLU2721DE_1773336491.png
1773336492;12.03.2026 18:28;15;0.999;DELLU2721DE_1773336492.png
1773336493;12.03.2026 18:28;30;0.999;DELLU2721DE_1773336493.png
1773336494;12.03.2026 18:28;13;1;DELLU2721DE_1773336494.png
1773336495;12.03.2026 18:28;10;0.992;DELLU2721DE_1773336495.png
1773336496;12.03.2026 18:28;10;0.992;DELLU2721DE_1773336496.png
1773336497;12.03.2026 18:28;10;0.992;DELLU2721DE_1773336497.png
1773336498;12.03.2026 18:28;13;1;DELLU2721DE_1773336498.png
1773336499;12.03.2026 18:28;11;0;DELLU2721DE_1773336499.png
1773336500;12.03.2026 18:28;11;0;DELLU2721DE_1773336500.png
1773336501;12.03.2026 18:28;13;1;DELLU2721DE_1773336501.png
1773336502;12.03.2026 18:28;13;1;DELLU2721DE_1773336502.png
1773336503;12.03.2026 18:28;31;0.945;DELLU2721DE_1773336503.png
1773336504;12.03.2026 18:28;31;0.996;DELLU2721DE_1773336504.png
1773336505;12.03.2026 18:28;28;1;DELLU2721DE_1773336505.png
1773336506;12.03.2026 18:28;22;1;DELLU2721DE_1773336506.png
1773336507;12.03.2026 18:28;11;0;DELLU2721DE_1773336507.png
1773336508;12.03.2026 18:28;10;0.992;DELLU2721DE_1773336508.png
1773336509;12.03.2026 18:28;10;0.992;DELLU2721DE_1773336509.png
1773336510;12.03.2026 18:28;16;0.998;DELLU2721DE_1773336510.png
1773336511;12.03.2026 18:28;20;1;DELLU2721DE_1773336511.png
1773336512;12.03.2026 18:28;15;0.999;DELLU2721DE_1773336512.png
1773336513;12.03.2026 18:28;10;0.992;DELLU2721DE_1773336513.png
1773336514;12.03.2026 18:28;10;0.992;DELLU2721DE_1773336514.png
1773336515;12.03.2026 18:28;13;1;DELLU2721DE_1773336515.png
1773336516;12.03.2026 18:28;17;0.999;DELLU2721DE_1773336516.png
1773336517;12.03.2026 18:28;20;1;DELLU2721DE_1773336517.png
1773336518;12.03.2026 18:28;23;1;DELLU2721DE_1773336518.png
1773336519;12.03.2026 18:28;23;1;DELLU2721DE_1773336519.png
1773336520;12.03.2026 18:28;16;0.898;DELLU2721DE_1773336520.png
1773336521;12.03.2026 18:28;23;1;DELLU2721DE_1773336521.png
1773336522;12.03.2026 18:28;14;1;DELLU2721DE_1773336522.png
1773336523;12.03.2026 18:28;10;0.993;DELLU2721DE_1773336523.png
1773336524;12.03.2026 18:28;10;0.993;DELLU2721DE_1773336524.png
1773336525;12.03.2026 18:28;10;0.993;DELLU2721DE_1773336525.png
1773336526;12.03.2026 18:28;10;0.993;DELLU2721DE_1773336526.png
1773336527;12.03.2026 18:28;10;0.993;DELLU2721DE_1773336527.png
1773336528;12.03.2026 18:28;10;0.993;DELLU2721DE_1773336528.png
1773336529;12.03.2026 18:28;14;1;DELLU2721DE_1773336529.png
1773336530;12.03.2026 18:28;13;1;DELLU2721DE_1773336530.png
1773336531;12.03.2026 18:28;20;1;DELLU2721DE_1773336531.png
1773336533;12.03.2026 18:28;17;0.999;DELLU2721DE_1773336533.png
1773336534;12.03.2026 18:28;17;0.999;DELLU2721DE_1773336534.png
1773336535;12.03.2026 18:28;15;0.999;DELLU2721DE_1773336535.png
1773336536;12.03.2026 18:28;12;0.998;DELLU2721DE_1773336536.png
1773336537;12.03.2026 18:28;17;0.999;DELLU2721DE_1773336537.png
