timestamp;datetime_local;Roundtripzeit;ocr_confidence;source_file
1770708961;10.02.2026 08:36;8;1;DELLU2721DE_1770708961.png
1770708962;10.02.2026 08:36;8;1;DELLU2721DE_1770708962.png
1770708963;10.02.2026 08:36;8;1;DELLU2721DE_1770708963.png
1770708964;10.02.2026 08:36;8;1;DELLU2721DE_1770708964.png
1770708965;10.02.2026 08:36;8;1;DELLU2721DE_1770708965.png
1770708966;10.02.2026 08:36;8;1;DELLU2721DE_1770708966.png
1770708967;10.02.2026 08:36;9;1;DELLU2721DE_1770708967.png
1770708968;10.02.2026 08:36;8;1;DELLU2721DE_1770708968.png
1770708969;10.02.2026 08:36;8;1;DELLU2721DE_1770708969.png
1770708970;10.02.2026 08:36;8;1;DELLU2721DE_1770708970.png
1770708971;10.02.2026 08:36;9;1;DELLU2721DE_1770708971.png
1770708972;10.02.2026 08:36;8;1;DELLU2721DE_1770708972.png
1770708973;10.02.2026 08:36;9;1;DELLU2721DE_1770708973.png
1770708974;10.02.2026 08:36;9;1;DELLU2721DE_1770708974.png
1770708975;10.02.2026 08:36;9;1;DELLU2721DE_1770708975.png
1770708976;10.02.2026 08:36;10;0.997;DELLU2721DE_1770708976.png
1770708977;10.02.2026 08:36;9;1;DELLU2721DE_1770708977.png
1770708978;10.02.2026 08:36;40;1;DELLU2721DE_1770708978.png
1770708979;10.02.2026 08:36;18;1;DELLU2721DE_1770708979.png
1770708980;10.02.2026 08:36;9;1;DELLU2721DE_1770708980.png
1770708981;10.02.2026 08:36;19;1;DELLU2721DE_1770708981.png
1770708982;10.02.2026 08:36;14;1;DELLU2721DE_1770708982.png
1770708983;10.02.2026 08:36;23;1;DELLU2721DE_1770708983.png
1770708984;10.02.2026 08:36;10;0.996;DELLU2721DE_1770708984.png
1770708985;10.02.2026 08:36;19;1;DELLU2721DE_1770708985.png
1770708987;10.02.2026 08:36;22;1;DELLU2721DE_1770708987.png
1770708988;10.02.2026 08:36;10;0.996;DELLU2721DE_1770708988.png
1770708989;10.02.2026 08:36;10;0.996;DELLU2721DE_1770708989.png
1770708990;10.02.2026 08:36;33;1;DELLU2721DE_1770708990.png
1770708991;10.02.2026 08:36;20;1;DELLU2721DE_1770708991.png
1770708992;10.02.2026 08:36;13;1;DELLU2721DE_1770708992.png
1770708993;10.02.2026 08:36;31;1;DELLU2721DE_1770708993.png
1770708994;10.02.2026 08:36;19;1;DELLU2721DE_1770708994.png
1770708995;10.02.2026 08:36;14;1;DELLU2721DE_1770708995.png
1770708996;10.02.2026 08:36;24;1;DELLU2721DE_1770708996.png
1770708997;10.02.2026 08:36;24;1;DELLU2721DE_1770708997.png
1770708998;10.02.2026 08:36;11;0.993;DELLU2721DE_1770708998.png
1770708999;10.02.2026 08:36;39;0.999;DELLU2721DE_1770708999.png
1770709000;10.02.2026 08:36;11;0.992;DELLU2721DE_1770709000.png
1770709001;10.02.2026 08:36;9;1;DELLU2721DE_1770709001.png
1770709002;10.02.2026 08:36;24;1;DELLU2721DE_1770709002.png
1770709003;10.02.2026 08:36;13;1;DELLU2721DE_1770709003.png
1770709004;10.02.2026 08:36;14;1;DELLU2721DE_1770709004.png
1770709005;10.02.2026 08:36;23;1;DELLU2721DE_1770709005.png
1770709006;10.02.2026 08:36;23;1;DELLU2721DE_1770709006.png
1770709007;10.02.2026 08:36;17;0.998;DELLU2721DE_1770709007.png
1770709008;10.02.2026 08:36;26;0.889;DELLU2721DE_1770709008.png
1770709009;10.02.2026 08:36;28;1;DELLU2721DE_1770709009.png
1770709010;10.02.2026 08:36;11;0.992;DELLU2721DE_1770709010.png
1770709011;10.02.2026 08:36;15;0.998;DELLU2721DE_1770709011.png
1770709012;10.02.2026 08:36;30;1;DELLU2721DE_1770709012.png
1770709013;10.02.2026 08:36;15;0.998;DELLU2721DE_1770709013.png
1770709014;10.02.2026 08:36;35;1;DELLU2721DE_1770709014.png
1770709015;10.02.2026 08:36;15;0.998;DELLU2721DE_1770709015.png
1770709016;10.02.2026 08:36;15;0.998;DELLU2721DE_1770709016.png
1770709017;10.02.2026 08:36;24;1;DELLU2721DE_1770709017.png
1770709018;10.02.2026 08:36;13;1;DELLU2721DE_1770709018.png
1770709019;10.02.2026 08:36;12;1;DELLU2721DE_1770709019.png
1770709020;10.02.2026 08:37;11;0.993;DELLU2721DE_1770709020.png
1770709021;10.02.2026 08:37;12;1;DELLU2721DE_1770709021.png
1770709022;10.02.2026 08:37;36;1;DELLU2721DE_1770709022.png
1770709023;10.02.2026 08:37;16;0.997;DELLU2721DE_1770709023.png
1770709024;10.02.2026 08:37;12;1;DELLU2721DE_1770709024.png
1770709025;10.02.2026 08:37;12;1;DELLU2721DE_1770709025.png
1770709026;10.02.2026 08:37;12;1;DELLU2721DE_1770709026.png
1770709027;10.02.2026 08:37;27;1;DELLU2721DE_1770709027.png
1770709028;10.02.2026 08:37;18;1;DELLU2721DE_1770709028.png
1770709029;10.02.2026 08:37;28;1;DELLU2721DE_1770709029.png
1770709030;10.02.2026 08:37;26;0.522;DELLU2721DE_1770709030.png
1770709031;10.02.2026 08:37;27;1;DELLU2721DE_1770709031.png
1770709032;10.02.2026 08:37;13;1;DELLU2721DE_1770709032.png
1770709033;10.02.2026 08:37;22;1;DELLU2721DE_1770709033.png
1770709034;10.02.2026 08:37;28;1;DELLU2721DE_1770709034.png
1770709035;10.02.2026 08:37;27;1;DELLU2721DE_1770709035.png
1770709036;10.02.2026 08:37;18;1;DELLU2721DE_1770709036.png
1770709037;10.02.2026 08:37;33;1;DELLU2721DE_1770709037.png
1770709038;10.02.2026 08:37;18;1;DELLU2721DE_1770709038.png
1770709039;10.02.2026 08:37;10;0.996;DELLU2721DE_1770709039.png
1770709040;10.02.2026 08:37;9;1;DELLU2721DE_1770709040.png
1770709041;10.02.2026 08:37;9;1;DELLU2721DE_1770709041.png
1770709042;10.02.2026 08:37;10;0.997;DELLU2721DE_1770709042.png
1770709043;10.02.2026 08:37;10;0.997;DELLU2721DE_1770709043.png
1770709044;10.02.2026 08:37;33;1;DELLU2721DE_1770709044.png
1770709045;10.02.2026 08:37;15;0.998;DELLU2721DE_1770709045.png
1770709046;10.02.2026 08:37;18;1;DELLU2721DE_1770709046.png
1770709047;10.02.2026 08:37;33;1;DELLU2721DE_1770709047.png
1770709048;10.02.2026 08:37;13;1;DELLU2721DE_1770709048.png
1770709050;10.02.2026 08:37;28;1;DELLU2721DE_1770709050.png
1770709051;10.02.2026 08:37;21;1;DELLU2721DE_1770709051.png
1770709052;10.02.2026 08:37;17;0.998;DELLU2721DE_1770709052.png
1770709053;10.02.2026 08:37;18;1;DELLU2721DE_1770709053.png
1770709054;10.02.2026 08:37;11;0.992;DELLU2721DE_1770709054.png
1770709055;10.02.2026 08:37;20;1;DELLU2721DE_1770709055.png
