timestamp;datetime_local;Roundtripzeit;ocr_confidence;source_file
1770302396;05.02.2026 15:39;7;0;DELLU2414H_1770302396.png
1770302397;05.02.2026 15:39;8;1;DELLU2414H_1770302397.png
1770302398;05.02.2026 15:39;8;1;DELLU2414H_1770302398.png
1770302399;05.02.2026 15:39;8;1;DELLU2414H_1770302399.png
1770302400;05.02.2026 15:40;43;0.53;DELLU2414H_1770302400.png
1770302401;05.02.2026 15:40;10;0.982;DELLU2414H_1770302401.png
1770302402;05.02.2026 15:40;70;0.533;DELLU2414H_1770302402.png
1770302403;05.02.2026 15:40;29;1;DELLU2414H_1770302403.png
1770302404;05.02.2026 15:40;9;1;DELLU2414H_1770302404.png
1770302405;05.02.2026 15:40;8;0.999;DELLU2414H_1770302405.png
1770302406;05.02.2026 15:40;8;0.999;DELLU2414H_1770302406.png
1770302407;05.02.2026 15:40;8;1;DELLU2414H_1770302407.png
1770302408;05.02.2026 15:40;8;0.974;DELLU2414H_1770302408.png
1770302409;05.02.2026 15:40;12;1;DELLU2414H_1770302409.png
1770302410;05.02.2026 15:40;10;0.982;DELLU2414H_1770302410.png
1770302411;05.02.2026 15:40;10;0.98;DELLU2414H_1770302411.png
1770302412;05.02.2026 15:40;11;0.453;DELLU2414H_1770302412.png
1770302413;05.02.2026 15:40;10;0.979;DELLU2414H_1770302413.png
1770302414;05.02.2026 15:40;9;1;DELLU2414H_1770302414.png
1770302415;05.02.2026 15:40;9;1;DELLU2414H_1770302415.png
1770302416;05.02.2026 15:40;9;1;DELLU2414H_1770302416.png
1770302417;05.02.2026 15:40;10;0.957;DELLU2414H_1770302417.png
1770302418;05.02.2026 15:40;11;0.499;DELLU2414H_1770302418.png
1770302419;05.02.2026 15:40;10;0.96;DELLU2414H_1770302419.png
1770302420;05.02.2026 15:40;10;0.96;DELLU2414H_1770302420.png
1770302421;05.02.2026 15:40;61;1;DELLU2414H_1770302421.png
1770302422;05.02.2026 15:40;16;0.735;DELLU2414H_1770302422.png
1770302424;05.02.2026 15:40;12;0.999;DELLU2414H_1770302424.png
1770302425;05.02.2026 15:40;16;0.807;DELLU2414H_1770302425.png
1770302426;05.02.2026 15:40;12;1;DELLU2414H_1770302426.png
1770302427;05.02.2026 15:40;10;0.979;DELLU2414H_1770302427.png
1770302428;05.02.2026 15:40;10;0.97;DELLU2414H_1770302428.png
1770302429;05.02.2026 15:40;12;0.999;DELLU2414H_1770302429.png
1770302430;05.02.2026 15:40;11;0.452;DELLU2414H_1770302430.png
