timestamp;datetime_local;Roundtripzeit;ocr_confidence;source_file
1770474193;07.02.2026 15:23;30;1;DELLU2721DE_1770474193.png
1770474194;07.02.2026 15:23;12;1;DELLU2721DE_1770474194.png
1770474195;07.02.2026 15:23;13;1;DELLU2721DE_1770474195.png
1770474196;07.02.2026 15:23;147;0;DELLU2721DE_1770474196.png
1770474197;07.02.2026 15:23;177;0;DELLU2721DE_1770474197.png
1770474198;07.02.2026 15:23;36;1;DELLU2721DE_1770474198.png
1770474199;07.02.2026 15:23;19;1;DELLU2721DE_1770474199.png
1770474200;07.02.2026 15:23;16;0.996;DELLU2721DE_1770474200.png
1770474201;07.02.2026 15:23;70;0.999;DELLU2721DE_1770474201.png
1770474202;07.02.2026 15:23;30;1;DELLU2721DE_1770474202.png
1770474203;07.02.2026 15:23;15;0.999;DELLU2721DE_1770474203.png
1770474204;07.02.2026 15:23;19;1;DELLU2721DE_1770474204.png
1770474205;07.02.2026 15:23;12;1;DELLU2721DE_1770474205.png
1770474206;07.02.2026 15:23;15;0.999;DELLU2721DE_1770474206.png
1770474207;07.02.2026 15:23;99;0;DELLU2721DE_1770474207.png
1770474208;07.02.2026 15:23;207;0;DELLU2721DE_1770474208.png
1770474209;07.02.2026 15:23;36;1;DELLU2721DE_1770474209.png
1770474210;07.02.2026 15:23;17;0.998;DELLU2721DE_1770474210.png
1770474211;07.02.2026 15:23;27;1;DELLU2721DE_1770474211.png
1770474212;07.02.2026 15:23;14;1;DELLU2721DE_1770474212.png
1770474213;07.02.2026 15:23;12;1;DELLU2721DE_1770474213.png
1770474214;07.02.2026 15:23;23;1;DELLU2721DE_1770474214.png
1770474215;07.02.2026 15:23;89;0;DELLU2721DE_1770474215.png
1770474216;07.02.2026 15:23;105;0;DELLU2721DE_1770474216.png
1770474217;07.02.2026 15:23;105;0;DELLU2721DE_1770474217.png
1770474218;07.02.2026 15:23;37;1;DELLU2721DE_1770474218.png
1770474219;07.02.2026 15:23;15;0.999;DELLU2721DE_1770474219.png
1770474220;07.02.2026 15:23;14;1;DELLU2721DE_1770474220.png
1770474221;07.02.2026 15:23;14;1;DELLU2721DE_1770474221.png
1770474222;07.02.2026 15:23;228;0;DELLU2721DE_1770474222.png
1770474223;07.02.2026 15:23;30;1;DELLU2721DE_1770474223.png
1770474224;07.02.2026 15:23;14;1;DELLU2721DE_1770474224.png
1770474225;07.02.2026 15:23;12;1;DELLU2721DE_1770474225.png
1770474226;07.02.2026 15:23;14;1;DELLU2721DE_1770474226.png
1770474227;07.02.2026 15:23;12;1;DELLU2721DE_1770474227.png
1770474228;07.02.2026 15:23;85;0;DELLU2721DE_1770474228.png
1770474229;07.02.2026 15:23;236;0;DELLU2721DE_1770474229.png
1770474230;07.02.2026 15:23;39;1;DELLU2721DE_1770474230.png
1770474231;07.02.2026 15:23;14;1;DELLU2721DE_1770474231.png
1770474232;07.02.2026 15:23;43;1;DELLU2721DE_1770474232.png
1770474233;07.02.2026 15:23;67;1;DELLU2721DE_1770474233.png
1770474234;07.02.2026 15:23;19;1;DELLU2721DE_1770474234.png
1770474235;07.02.2026 15:23;21;1;DELLU2721DE_1770474235.png
1770474236;07.02.2026 15:23;103;0;DELLU2721DE_1770474236.png
1770474237;07.02.2026 15:23;115;0;DELLU2721DE_1770474237.png
1770474238;07.02.2026 15:23;24;1;DELLU2721DE_1770474238.png
1770474239;07.02.2026 15:23;14;1;DELLU2721DE_1770474239.png
1770474240;07.02.2026 15:24;24;1;DELLU2721DE_1770474240.png
1770474241;07.02.2026 15:24;62;1;DELLU2721DE_1770474241.png
1770474242;07.02.2026 15:24;53;1;DELLU2721DE_1770474242.png
1770474243;07.02.2026 15:24;46;1;DELLU2721DE_1770474243.png
1770474244;07.02.2026 15:24;17;0.998;DELLU2721DE_1770474244.png
1770474245;07.02.2026 15:24;15;0.998;DELLU2721DE_1770474245.png
1770474246;07.02.2026 15:24;12;1;DELLU2721DE_1770474246.png
1770474247;07.02.2026 15:24;22;1;DELLU2721DE_1770474247.png
1770474248;07.02.2026 15:24;13;1;DELLU2721DE_1770474248.png
1770474249;07.02.2026 15:24;14;1;DELLU2721DE_1770474249.png
1770474250;07.02.2026 15:24;23;1;DELLU2721DE_1770474250.png
